1641	Newport	KMHX	31	34.78	-76.88
1642	Newport Beach	K3L3	6	33.6	-117.88
1643	Newport, Newport Municipal Airport	KONP	45	44.58	-124.06
1644	Newton Municipal	KTNU	14	41.68	-93.02
1645	Newton, Newton City/County Airport	KEWK	18	38.05	-97.28
1646	Niagara Coast Guard Station	K13G	41	43.27	-79.07
1647	Nightmute	PAGT	1	60.47	-164.7
1648	Nikolski	PAKO	1	52.95	-168.85
1649	Noatak, Noatak Airport	PAWN	1	67.57	-162.98
1650	Nogales Automatic Meteorological Observing System	K13A	4	31.42	-110.85
1651	Norfolk / Chesapeak	KW39	59	36.9	-75.72
1652	Norfolk, Naval Air Station	KNGU	59	36.93	-76.3
1653	Norman / Max Westheimer	KOUN	43	35.22	-97.45
1654	North Bend, North Bend Municipal Airport	KOTH	45	43.42	-124.25
1655	North Little Rock, North Little Rock Airport	KLZK	3	34.83	-92.25
1656	North Manitou Shoal	K28Y	25	45.02	-85.95
1657	North Wilkesboro, Wilkes County Airport	KUKF	31	36.22	-81.08
1658	Northrup Landing Strip	KE28	37	33.9	-106.4
1659	Northwest Florida Beaches International Airport	KECP	11	30.35	-85.8
1660	Norton Air Force Base / San Bern	KSBD	6	34.1	-117.23
1661	Nunivak			60	-166
1662	O'Neill / Baker Field	KONL	33	42.47	-98.68
1663	OAK RIDGE	KOQT	56	36.02	-84.23
1664	OAKLAND COUNTY INTERNATIONAL	KPTK	25	42.67	-83.42
1665	OCEAN CITY MUNICIPAL AIRPORT 	KOXB	23	38.32	-75.12
1666	OCEANA, NAVAL AIR STATION	KNTU	59	36.82	-76.03
1667	OCEANSIDE	KOKB	6	33.22	-117.35
1668	ODESSA SCHLEMEYER FIELD	KODO	57	31.92	-102.4
1669	OGDEN-HINCKLEY AIRPORT	KOGD	58	41.2	-112.02
1670	OHIO STATE UNIVERSITY AIRPORT 	KOSU	42	40.08	-83.08
1671	OLATHE JOHNSON CO EXECUTIVE	KOJC	18	38.83	-94.73
1672	OLF COUPEVILLE	KNRA	62	48.18	-122.63
1673	OLYMPIA AIRPORT	KOLM	62	46.97	-122.9
1674	OMAHA EPPLEY AIRFIELD	KOMA	33	41.3	-95.9
1675	OMAK AIRPORT	KOMK	62	48.47	-119.52
1676	ONTARIO INTERNATIONAL AIRPORT	KONT	6	34.05	-117.58
1677	ONTARIO MUNICIPAL AIRPORT	KONO	45	44.02	-117.02
1678	OPP/ANDALUSIA	K79J	2	31.3	-86.38
1679	ORANGE GROVE, NALF	KNOG	57	28.48	-98.07
1680	ORANGEBURG MUNICIPAL AIRPORT	KOGB	53	33.47	-80.85
1681	ORD EVELYN SHARP FLD AIRPORT 	KODX	33	41.62	-98.95
1682	ORLANDO EXECUTIVE AIRPORT	KORL	11	28.55	-81.33
1683	ORLANDO INTERNATIONAL AIRPORT 	KMCO	11	28.42	-81.33
1684	ORLANDO SANFORD AIRPORT	KSFB	11	28.78	-81.25
1685	OROVILLE MUNICIPAL AIRPORT	KOVE	6	39.5	-121.62
1686	OTTUMWA INDUSTRIAL AIRPORT	KOTM	14	41.1	-92.45
1687	OWENS DOWNTOWN AIRPORT	KCUB	53	33.97	-81
1688	OXNARD AIRPORT	KOXR	6	34.2	-119.2
1689	OZARK REGIONAL AIRPORT	KBPK	3	36.37	-92.47
1690	Oak Harbor Airpark	K76S	62	48.25	-122.67
1691	Oak Island, Brunswick County Airport	KSUT	31	33.93	-78.07
1692	Oakdale, Allen Parish Airport	KL42	20	30.75	-92.69
1693	Oakes Municipal Airport	K2D5	32	46.17	-98.08
1694	Ocala, Ocala International Airport-Jim Taylor Field	KOCF	11	29.17	-82.22
1695	Ocean City	KW30	23	38.33	-75.08
1696	Ocean City, Ocean City Municipal Airport	KN80	23	38.31	-75.12
1697	Oceanside Harbor	KL34	6	33.22	-117.4
1698	Oceanside, Oceanside Municipal Airport	KOKH	6	33.22	-117.35
1699	Oelwein, Oelwein Municipal Airport	KOLZ	14	42.68	-91.97
1700	Ogallala, Searle Field Airport	KOGA	33	41.12	-101.77
1701	Ogdensburg International	KOGS	41	44.68	-75.47
1702	Okeechobee County Airport	KOBE	11	27.27	-80.85
1703	Oklahoma City Nexrad	KTLX	43	35.33	-97.28
1704	Okmulgee, Okmulgee Municipal Airport	KOKM	43	35.67	-95.95
1705	Okolona, Ms.			34.08	-88.87
1706	Old Town / Dewitt Field	KOLD	24	44.95	-68.67
1707	Olean Municipal	KOLE	41	42.23	-78.37
1708	Oliktok Distant Early Warning 	POLI	1	70.5	-149.88
1709	Olive Branch, Olive Branch Airport	KOLV	28	34.98	-89.79
1710	Olivia, Olivia Regional Airport	KY39	26	44.78	-95.03
1711	Olney-Noble, Olney-Noble Airport	KOLY	16	38.72	-88.18
1712	Omaha / Offutt Air Force Base	KOFF	33	41.12	-95.9
1713	Omaha, Millard Airport	KMLE	33	41.2	-96.11
1714	Omaha, Ne.			41.37	-96.02
1715	Omak	K4OM	62	48.42	-119.53
1716	Oracoke Coast Guard Station	K45W	31	35.12	-75.98
1717	Orange City	KORC	14	42.98	-96.07
1718	Orange, Orange County Airport	KORG	57	30.07	-93.8
1719	Orange, Orange Municipal Airport	KORE	21	42.57	-72.28
1720	Oregon Inlet Coast Guard Station	K79W	31	35.77	-75.52
1721	Orlando, Kissimmee Municipal Airport	KISM	11	28.29	-81.44
1722	Ormond Beach, Ormond Beach Municipal Airport	KOMN	11	29.3	-81.11
1723	Orr	KORB	26	48.02	-92.87
1724	Ortonville, Ortonville Muncipal-Martinson Field Airport	KVVV	26	45.31	-96.42
1725	Osceola, L O Simenstad Municipal Airport	KOEO	63	45.31	-92.69
1726	Oscoda, Oscoda-Wurtsmith Airport	KOSC	25	44.45	-83.37
1727	Oskaloosa, Oskaloosa Municipal Airport	KOOA	14	41.23	-92.49
1728	Oswego Coast Guard Station	K28G	41	43.47	-76.52
1729	Otis Air National Guard Base	KFMH	21	41.65	-70.52
1730	Owatonna, Owatonna Degner Regional Airport	KOWA	26	44.12	-93.25
1731	Owensboro, Owensboro-Daviess County Airport	KOWB	19	37.74	-87.17
1732	Owl's Head Light Station	K96B	24	44.08	-69.03
1733	Owosso, Owosso Community Airport	KRNP	25	42.99	-84.14
1734	Owyhee	KOWY	40	41.95	-116.1
1735	Oxford, Henderson-Oxford Airport	KHNZ	31	36.36	-78.53
1736	Oxford, University-Oxford Airport	KUOX	28	34.38	-89.54
1737	Oxford, Waterbury-Oxford Airport	KOXC	8	41.48	-73.13
1738	Oxnard / Channel Island	KL79	6	34.17	-119.22
1739	PAGE MUNICIPAL AIRPORT	KPGA	4	36.93	-111.45
1740	PALACIOS MUNICIPAL AIRPORT	KPSX	57	28.72	-96.25
1741	PALM BEACH INTERNATIONAL	KPBI	11	26.68	-80.1
1742	PALM SPRINGS REGIONAL AIRPORT 	KPSP	6	33.83	-116.5
1743	PALMDALE PROD FLIGHT PLANT	KPMD	6	34.63	-118.08
1744	PALMER MUNICIPAL AIRPORT	PAAQ	1	61.6	-149.1
1745	PANAMA CITY-BAY CTY INTERNATIONAL 	KPFN	11	30.2	-85.68
1746	PARK RAPIDS MUNICIPAL AIRPORT 	KPKD	26	46.9	-95.07
1747	PARSONS TRI-CITY AIRPORT	KPPF	18	37.33	-95.5
1748	PASCAGOULA LOTT INTERNATIONAL AIRPORT 	KPQL	28	30.47	-88.53
1749	PASO ROBLES AIRPORT	KPRB	6	35.67	-120.63
1750	PEACHTREE CITY-FALCON FIELD	KFFC	12	33.37	-84.57
1751	PEARLAND REGIONAL AIRPORT	KLVJ	57	29.52	-95.25
1752	PEARSON AIRFIELD	KVUO	62	45.62	-122.65
1753	PELLSTON REGIONAL AIRPORT	KPLN	25	45.57	-84.8
1754	PENDLETON MUNICIPAL AIRPORT	KPDT	45	46.17	-119.38
1755	PENN YAN AIRPORT	KPEO	41	42.65	-77.05
1756	PENSACOLA REGIONAL AIRPORT	KPNS	11	30.48	-87.18
1757	PERRY-FOLEY AIRPORT	K40J	11	30.07	-83.58
1758	PHILADELPHIA INTERNATIONAL AIRPT	KPHL	46	39.87	-75.23
1759	PHILIP AIRPORT	KPHP	54	44.05	-101.6
1760	PHOENIX-DEER VALLEY MUN	KDVT	4	33.68	-112.07
1761	PIEDMONT TRIAD INTERNATIONAL AIRPORT 	KGSO	31	36.1	-79.95
1762	PIERRE REGIONAL AIRPORT	KPIR	54	44.38	-100.28
1763	PINE BLUFF GRIDER FIELD	KPBF	3	34.18	-91.93
1764	PINE RIDGE AIRPORT	KIEN	54	43.03	-102.52
1765	PINEY ISLAND BT11 BOMB RANGE	KNBT	31	35.02	-76.47
1766	PITTSBURGH ALLEGHENY CTY.	KAGC	46	40.35	-79.92
1767	PITTSFIELD MUNICIPAL AIRPORT 	KPSF	21	42.43	-73.28
1768	PLATTSBURGH CLINTON CO AIRPORT 	KPLB	41	44.68	-73.53
1769	PLATTSBURGH INTERNATIONAL AIRPORT	KPBG	41	44.65	-73.47
1770	PLYMOUTH MUNICIPAL AIRPORT	KPYM	21	41.9	-70.73
1771	PMRF BARKING SANDS	PHBK	13	22.03	-159.78
1772	POCATELLO REGIONAL AIRPORT	KPIH	15	42.92	-112.6
1773	POMPANO BEACH AIRPARK	KPMP	11	26.25	-80.12
1774	PONCA CITY MUNICIPAL AIRPORT	KPNC	43	36.73	-97.1
1775	POPLAR BLUFF MUN AIRPORT	KPOF	27	36.77	-90.32
1776	PORT ANGELES FAIRCHILD INTERNATIONAL 	KCLM	62	48.12	-123.5
1777	PORT COLUMBUS INTERNATIONAL AIRPORT	KCMH	42	40	-82.88
1778	PORT HOPE	KP58	25	44.02	-82.8
1779	PORT ISABEL CAMERON	KPIL	57	26.17	-97.33
1780	PORT MEADVILLE AIRPORT	KGKJ	46	41.63	-80.22
1781	PORT OF ASTORIA AIRPORT	KAST	45	46.15	-123.88
1782	PORTAGE GLACIER	PATO	1	60.78	-148.85
1783	PORTLAND INTERNATIONAL AIRPORT	KPDX	45	45.58	-122.6
1784	PORTLAND INTERNATIONAL JETPORT	KPWM	24	43.65	-70.3
1785	PORTLAND-HILLSBORO AIRPORT	KHIO	45	45.55	-122.95
1786	PORTLAND-TROUTDALE AIRPORT	KTTD	45	45.55	-122.42
1787	POST ROGERS MEMORIAL AIRPORT	PABR	1	71.28	-156.77
1788	POTTSTOWN LIMERICK AIRPORT	KPTW	46	40.23	-75.55
1789	POUGHKEEPSIE DUTCHESS CTY	KPOU	41	41.63	-73.88
1790	PRESCOTT LOVE FIELD	KPRC	4	34.65	-112.42
1791	PRICE CARBON COUNTY AIRPORT	KPUC	58	39.62	-110.75
1792	PROVIDENCE GREEN STATE AIRPORT 	KPVD	51	41.73	-71.43
1793	PRYOR FIELD	KDCU	2	34.65	-86.95
1794	PUEBLO MEMORIAL AIRPORT	KPUB	7	38.28	-104.5
1795	PULLMAN/MOSCOW RGNL AIRPORT 	KPUW	62	46.75	-117.12
1796	PUNTA GORDA CHARLOTTE COUNTY	KPGD	11	26.92	-82
1797	Pacific City State	KPFC	45	45.2	-123.97
1798	Page, Ok.			34.68	-94.62
1799	Pagosa Springs, Wolf Creek Pass	KCPW	7	37.45	-106.8
1800	Palestine, Palestine Municipal Airport	KPSN	57	31.78	-95.71
1801	Palestine, Tx.			31.78	-95.72
1802	Palm Springs, Jacqueline Cochran Regional Airport	KTRM	6	33.63	-116.16
1803	Palmer, Palmer Municipal Airport	KPAQ	1	61.6	-149.09
1804	Palo Alto Airport	KPAO	6	37.47	-122.12
1805	Pampa, Perry Lefors Field Airport	KPPA	57	35.61	-101
1806	Paris / Cox Field	KPRX	57	33.63	-95.45
1807	Paris, Edgar County Airport	KPRG	16	39.7	-87.67
1808	Park Falls	KPKF	63	45.93	-90.45
1809	Parramore Beach	K64W	59	37.53	-75.62
1810	Pascagoula / Jackson	KPGL	28	30.4	-88.48
1811	Pascagoula Coast Guard Station	K8R0	28	30.37	-88.57
1812	Pathfinder Hill	KPAT	65	42.57	-106.85
1813	Patterson Memorial	KPTN	20	29.72	-91.33
1814	Pauls Valley, Pauls Valley Municipal Airport	KPVJ	43	34.71	-97.22
1815	Pawtucket, North Central State Airport	KSFZ	51	41.92	-71.5
1816	Paxson	PAXK	1	63.03	-145.5
1817	Paynesville, Paynesville Municipal Airport	KPEX	26	45.37	-94.75
1818	Payson	KPJB	4	34.27	-111.35
1819	Peachtree City, Ga.		12	33.37	-84.57
1820	Pease Air Force Base / Portsmouth	KPSM	35	43.08	-70.82
1821	Pecos, Pecos Municipal Airport	KPEQ	57	31.38	-103.51
1822	Pella, Pella Municipal Airport	KPEA	14	41.4	-92.93
1823	Pensacola, Naval Air Station	KNPA	11	30.36	-87.32
1824	Pequot Lake	KP39	26	46.6	-94.32
1825	Perryton, Perryton Ochiltree County Airport	KPYX	57	36.4	-100.73
1826	Peru, Illinois Valley Regional-Walter A Duncan Field Airport	KVYS	16	41.35	-89.15
1827	Petersburg	PAPG	1	56.82	-132.97
1828	Petersburg, Dinwiddie County Airport	KPTB	59	37.18	-77.52
1829	Petersburg, Grant County Airport	KW99	64	38.98	-79.13
1830	Peterson Air Force Base	KPEF	7	38.82	-104.73
1831	Philadelphia NEXRAD	KDIX	46	39.95	-74.42
1832	Philadelphia, Wings Field Airport	KN67	46	40.14	-75.27
1833	Phillips / Price County	KPBH	63	45.7	-90.4
1834	Phillips Army Air Field / Aberdeen	KAPG	23	39.47	-76.17
1835	Phoenix, Phoenix Sky Harbor International Airport	KPHX	4	33.43	-112.05
1836	Picayune / Pearl River	KPCU	28	30.52	-89.7
1837	Pickstown, Sd.		54	43.07	-98.53
1838	Pigeon Point Coast Guard Light Station	K93Q	6	37.18	-122.4
1839	Pikeville Remote Automatic Meteorological Observing System 	K5I3	19	37.48	-82.52
1840	Pilar Point Airways Facilities Sector, Ca.		6	37.5	-122.5
1841	Pillar Pt / El Granda	K53Q	6	37.5	-122.5
1842	Pine River, Pine River Regional Airport	KPWC	26	46.73	-94.38
1843	Pinedale, Ralph Wenz Field Airport	KPNA	65	42.8	-109.81
1844	Pinehurst/Southern Pines, Moore County Airport	KSOP	31	35.23	-79.4
1845	Pineville, Kee Field Airport	KI16	64	37.6	-81.56
1846	Piney Creek	KPIN	65	44.57	-106.82
1847	Pipestone, Pipestone Municipal Airport	KPQN	26	43.98	-96.32
1848	Pitt-Greenville Airport	KPGV	31	35.63	-77.4
1849	Pittsburgh Nexrad	KPBZ	46	40.53	-80.22
1850	Pittsfield, Pittsfield Penstone Municipal Airport	KPPQ	16	39.64	-90.78
1851	Plains / Peterson Field	K7A9	12	32.08	-84.37
1852	Plainview, Hale County Airport	KPVW	57	34.17	-101.72
1853	Plant City, Plant City Municipal Airport	KPCM	11	28	-82.15
1854	Platinum	PAPM	1	59.02	-161.82
1855	Platteville, Co.			40.18	-104.72
1856	Plattsmouth, Plattsmouth Municipal Airport	KPMV	33	40.95	-95.92
1857	Pleasant NEXRAD	KEAX	27	38.82	-94.27
1858	Plymouth, Plymouth Municipal Airport	K1P1	35	43.78	-71.75
1859	Poinsett Range, Sumpter	K2PJ	53	33.85	-80.48
1860	Point Arena Coast Guard Light Station	K89Q	6	38.95	-123.73
1861	Point Betsie / Frankfort	K36Y	25	44.62	-86.2
1862	Point Blunt Coast Guard Light Station	K91Q	6	37.85	-122.42
1863	Point Bonita Coast Guard Light Station	K94Q	6	37.8	-122.52
1864	Point Cabrillo	KO72	6	39.35	-123.82
1865	Point Hope, Point Hope Airport	PAPO	1	68.35	-166.8
1866	Point Judith Coast Guard Station	KPJI	51	41.35	-71.47
1867	Point Lay, Point Lay LRRS Airport	PPIZ	1	69.72	-163
1868	Point Loma / Cabrillo	KL13	6	32.67	-117.48
1869	Point No Point Coast Guard Station	K97S	62	47.92	-122.53
1870	Point Piedras Blanca	K87Q	6	35.67	-121.28
1871	Point Pinos Coast Guard Light Station	K95Q	6	36.63	-121.93
1872	Point Pleasant, Mason County Airport	K3I2	64	38.91	-82.1
1873	Point Reyes Coast Guard Station	K97Q	6	38	-123.02
1874	Point Robinson Coast Guard Light Station	K99S	62	47.38	-122.37
1875	Point Sur	KNNZ	6	36.3	-121.88
1876	Point Vincente	KL97	6	33.73	-118.4
1877	Point Wilson Coast Guard Light Station	K53S	62	48.12	-122.75
1878	Ponce De Leon Inlet	K1J3	11	29.07	-80.92
1879	Ponce, Mercedita Airport	TJPS	49	18.02	-66.57
1880	Pontiac, Pontiac Municipal Airport	KPNT	16	40.92	-88.63
1881	Pope Air Force Base	KPOB	31	35.17	-79.03
1882	Port Alexander, Port Alexander Seaplane Base	PAAP	1	56.25	-134.65
1883	Port Allen Airport		13	21.9	-159.6
1884	Port Alsworth, Port Alsworth Airport	PALJ	1	60.2	-154.32
1885	Port Angeles Coast Guard Air Station	KNOW	62	48.13	-123.4
1886	Port Aransas Coast Guard Station	K9R1	57	27.83	-97.07
1887	Port Aransas, Mustang Beach Airport	KRAS	57	27.81	-97.09
1888	Port Chicago	K99Q	6	38.03	-122.03
1889	Port Clarence, Port Clarence Coast Guard Station	PAPC	1	65.25	-166.85
1890	Port Heiden, Port Heiden Airport	PAPH	1	56.95	-158.63
1891	Port Huron Coast Guard Station	K33G	25	43	-82.42
1892	Port Lavaca, Calhoun County Airport	KT97	57	28.65	-96.68
1893	Portage Coast Guard Station	K32Y	25	47.23	-88.63
1894	Portage Glacier, Portage Visitor Center	KA21	1	60.78	-148.85
1895	Porterville, Porterville Municipal Airport	KPTV	6	36.03	-119.07
1896	Portland Head Coast Guard Light Station	K2B8	24	43.62	-70.2
1897	Portland NEXRAD	KRTX	45	45.72	-122.97
1898	Portland, Me.			43.53	-70.1
1899	Portsmouth Harbor	K25B	35	43.07	-70.72
1900	Poteau, Robert S Kerr Airport	KRKR	43	35.02	-94.62
1901	Prairie Du Chien, Prairie Du Chien Municipal Airport	KPDC	63	43.02	-91.12
1902	Pratt Municipal	KPTT	18	37.7	-98.75
1903	Presque Isle	KPQI	24	46.68	-68.05
1904	Preston, Fillmore County Airport	KFKA	26	43.68	-92.18
1905	Princeton	KPNM	26	45.55	-93.6
1906	Princeville Kauai		13	22.22	-159.45
1907	Prospect Creek, Prospect Creek Airport	PAPR	1	66.81	-150.64
1908	Provincetown, Provincetown Municipal Airport	KPVC	21	42.07	-70.22
1909	Provo, Provo Municipal Airport	KPVU	58	40.22	-111.72
1910	Pueblo NEXRAD	KPUX	7	38.47	-104.18
1911	Pumpkin Vine	KPUM	65	41.05	-105.47
1912	Puntilla	PAPT	1	62.1	-152.75
1913	Purcell, Ok.			34.98	-97.52
1914	QUANTICO MARINE CORPS AIRFAC	KNYG	59	38.5	-77.3
1915	QUILLAYUTE STATE AIRPORT	KUIL	62	47.93	-124.57
1916	QUINCY MUNI. BALDWIN FIELD	KUIN	16	39.93	-91.2
1917	Quakertown, Quakertown Airport	KUKT	46	40.44	-75.38
1918	Quillayute River Coast Guard Light Station	K87S	62	47.9	-124.63
1919	RALEIGH COUNTY MEM AIRPORT 	KBKW	64	37.8	-81.12
1920	RALEIGH-DURHAM INTERNATIONAL AIRPORT	KRDU	31	35.9	-78.77
1921	RAMONA AIRPORT	KRNM	6	33.03	-116.92
1922	RAPID CITY REGIONAL AIRPORT 	KRAP	54	44.05	-103.05
1923	RAWLINS MUNICIPAL AIRPORT	KRWL	65	41.8	-107.2
1924	READING REGIONAL AIRPORT	KRDG	46	40.37	-75.97
1925	RED BLUFF MUNICIPAL AIRPORT	KRBL	6	40.15	-122.25
1926	REDDING MUNICIPAL AIRPORT	KRDD	6	40.5	-122.28
1927	REDMOND ROBERTS FIELD	KRDM	45	44.25	-121.13
1928	REDWOOD FALLS MUNICIPAL	KRWF	26	44.55	-95.08
1929	RENO/TAHOE INTERNATIONAL AIRPORT	KRNO	40	39.48	-119.77
1930	RENTON MUNICIPAL AIRPORT	KRNT	62	47.5	-122.22
1931	REXBURG-MADISON COUNTY AIRPORT 	KRXE	15	43.83	-111.8
1932	RHINELANDER-ONEIDA CO AIRPORT 	KRHI	63	45.63	-89.48
1933	RICHMOND INTERNATIONAL AIRPORT	KRIC	59	37.52	-77.32
1934	RIFLE GARFIELD COUNTY RGNL	KRIL	7	39.52	-107.73
1935	RIO GRANDE VALLEY	KHRL	57	26.22	-97.65
1936	RIVERSIDE MUNICIPAL AIRPORT 	KRAL	6	33.95	-117.45
1937	RIVERTON REGIONAL AIRPORT	KRIW	65	43.07	-108.45
1938	ROANOKE REGIONAL AIRPORT	KROA	59	37.32	-79.97
1939	ROCHESTER INTERNATIONAL AIRPORT 	KRST	26	43.9	-92.5
1940	ROCK HILL-YORK COUNTY AIRPORT 	KUZA	53	34.98	-81.05
1941	ROCK SPRINGS-SWEETWATER CO	KRKS	65	41.6	-109.05
1942	ROCKPORT ARANSAS COUNTY AIRPORT 	KRKP	57	28.08	-97.05
1943	ROCKY MOUNT-WILSON AIRPORT	KRWI	31	35.85	-77.9
1944	ROGUE VALLEY INTERNATIONAL AIRPORT	KMFR	45	42.38	-122.88
1945	ROLLA/VICHY ROLLA NATIONAL	KVIH	27	38.13	-91.77
1946	ROME	KREO	45	42.58	-117.87
1947	ROME R. B. RUSSELL AIRPORT	KRMG	12	34.35	-85.17
1948	ROOSEVELT ROADS PUERTO RICO	TJNR	49	18.25	-65.63
1949	ROSCOMMON COUNTY AIRPORT	KHTL	25	44.35	-84.67
1950	ROSEBURG REGIONAL AIRPORT	KRBG	45	43.23	-123.35
1951	ROSECRANS MEMORIAL AIRPORT	KSTJ	27	39.77	-94.92
1952	ROSWELL INDUSTRIAL AIR CENTR	KROW	37	33.3	-104.53
1953	RUSSELL MUNICIPAL AIRPORT	KRSL	18	38.87	-98.82
1954	RUSSELVILLE MUNICIPAL AIRPORT 	KRUE	3	35.25	-93.1
1955	Race Point Coast Guard Station	K36B	21	42.05	-70.18
1956	Raleigh NEXRAD	KRAX	31	35.67	-78.5
1957	Randolph Air Force Base	KRND	57	29.53	-98.28
1958	Rands Airport	KS32	18	47.42	-98.11
1959	Rantoul / Chanute Air Force Base, Il.			40.3	-88.15
1960	Rantoul, Frank Elliott Field Airport	K215	16	40.28	-88.13
1961	Rantoul, Rantoul National Aviation Center Airport-Frank Elliott Field	KTIP	16	40.29	-88.14
1962	Rantoul, Rantoul Natl Aviation Cntr-Frank Elliott Fld Airp.	K2I5	16	40.29	-88.14
1963	Raton, Raton Municipal \ Crews Field Airport	KRTN	37	36.74	-104.66
1964	Ravenna / Portage County	K29G	42	41.22	-81.25
1965	Red Dog, Red Dog Airport	PARD	1	68.03	-162.9
1966	Red Lodge	KRED	29	45.18	-109.27
1967	Red Oak	KRDK	14	41.02	-95.27
1968	Red Wing, Red Wing Municipal Airport	KRGK	26	44.59	-92.49
1969	Redig, Sd.			45.27	-103.53
1970	Redstone Arsenal, Al.		2	34.6	-86.63
1971	Reedsville / Mifflin	KRVL	46	40.68	-77.63
1972	Reese Air Force Base / Lubbock	KREE	57	33.6	-102.05
1973	Reidsville, Rockingham County NC Shiloh Airport	K78N	31	36.44	-79.85
1974	Reno NEXRAD	KRGX	40	39.75	-119.47
1975	Reno, Nv.		40	39.57	-119.8
1976	Rice Lake Municipal	KRIE	63	45.48	-91.72
1977	Rice Lake, Rice Lake Regional-Carl's Field Airport	KRPD	63	45.42	-91.77
1978	Richlands, Tazewell County Airport	K6V3	59	37.06	-81.8
1979	Rickenbacker Air National Guard Base	KLCK	42	39.82	-82.93
1980	Rifle Aviation Weather Reporting Station 	K1V1	7	39.53	-107.8
1981	Rio Vista Coast Guard Light Station	K98Q	6	38.15	-121.7
1982	Riverside / March Air Force Base	KRIV	6	33.9	-117.25
1983	RIVERTON REGIONAL AIRPORT	KRIW	65	43.07	-108.45
1984	Roanoke NEXRAD	KFCX	59	37.02	-80.27
1985	Roberston Field Landon	KD55	32	48.75	-98.39
1986	Robinson, Robinson Municipal Airport	KRSV	16	39.02	-87.65
1987	Robstown, Nueces County Airport	KT53	57	27.78	-97.69
1988	Rochelle, Rochelle Municipal-Koritz Field Airport	KRPJ	16	41.89	-89.08
1989	Rochester Coast Guard Light Station	K26G	41	43.25	-77.6
1990	Rockaway Coast Guard Station	K50N	41	40.57	-73.88
1991	Rockingham, Rockingham-Hamlet Airport	K45J	31	34.89	-79.76
1992	Rockland Coast Guard Station	K20B	24	44.1	-69.1
1993	Rockland, Knox County Regional Airport	KRKD	24	44.07	-69.1
1994	Rocksprings, Edwards County Airport	KECU	57	29.95	-100.17
1995	Rogers City, Presque Isle County Airport	KPZQ	25	45.41	-83.81
1996	Rogers, Rogers Municipal Airport-Carter Field	KROG	3	36.37	-94.1
1997	Rolla Municipal Airport	K06D	32	48.88	-99.62
1998	Rome Automatic Meteorological Observing System	KP88	45	42.9	-117.65
1999	Roosevelt	KU67	58	40.3	-109.98
2000	Roseau, Roseau Municipal Airport/Rudy Billberg Field	KROX	26	48.85	-95.7
2001	Roseglen	KP24	32	47.75	-101.83
2002	Rota Island, N. Mariana Is, Rota International Airport	PGRO		14.18	145.25
2003	Roxboro, Person County Airport	KTDF	31	36.28	-78.98
2004	Rugby Municipal Airport	KRUG	32	48.39	-100.02
2005	Ruidoso Regional	KSRR	37	33.47	-105.53
2006	Rumford	KRUM	24	44.53	-70.53
2007	Rush City, Rush City Regional Airport	KROS	26	45.7	-92.95
2008	Ruston, Ruston Regional Airport	KRSN	20	32.51	-92.59
2009	Rutherfordton, Rutherford County-Marchman Field Airport	KFQD	31	35.43	-81.94
2010	Rutland, Rutland-Southern Vermont Regional Airport	KRUT	61	43.53	-72.95
2011	SACRAMENTO EXECUTIVE AIRPORT 	KSAC	6	38.5	-121.5
2012	SACRAMENTO INTERNATIONAL AIRPORT	KSMF	6	38.7	-121.6
2013	SAFFORD MUNICIPAL AIRPORT	KSAD	4	32.85	-109.63
2014	SALEM MCNARY FIELD	KSLE	45	44.9	-123
2015	SALINA MUNICIPAL AIRPORT	KSLN	18	38.78	-97.65
2016	SALINAS MUNICIPAL AIRPORT	KSNS	6	36.67	-121.6
2017	SALISBURY-WICOMICO CTY REG	KSBY	23	38.33	-75.5
2018	SALT LAKE CITY INTERNATIONAL AIRPORT 	KSLC	58	40.78	-111.97
2019	SALT POINT	KP92	20	29.57	-91.53
2020	SAN ANTONIO INTERNATIONAL AIRPORT 	KSAT	57	29.53	-98.47
2021	SAN ANTONIO STINSON MUNI	KSSF	57	29.33	-98.47
2022	SAN CLEMENTE ISLAND NALF	KNUC	6	33.02	-118.58
2023	SAN DIEGO INTERNATIONAL \LINDBERGH FLD	KSAN	6	32.73	-117.18
2024	SAN DIEGO MONTGOMERY FIELD	KMYF	6	32.82	-117.13
2025	SAN FRANCISCO INTERNATIONAL AIRPORT 	KSFO	6	37.62	-122.37
2026	SAN JOSE INTERNATIONAL AIRPORT	KSJC	6	37.37	-121.92
2027	SAN LUIS OBISPO MC CHESNEY	KSBP	6	35.23	-120.63
2028	SAN LUIS VALLEY REGIONAL	KALS	7	37.43	-105.87
2029	SAN NICOLAS ISLAND	KNSI	6	33.23	-119.47
2030	SANDBERG	KSDB	6	34.75	-118.72
2031	SANTA ANA WAYNE ORANGE CTY	KSNA	6	33.68	-117.87
2032	SANTA BARBARA MUNICIPAL	KSBA	6	34.43	-119.85
2033	SANTA FE COUNTY MUNICIPAL	KSAF	37	35.62	-106.08
2034	SANTA MARIA PUBLIC AIRPORT	KSMX	6	34.9	-120.47
2035	SANTA MONICA MUNICIPAL AIRPORT 	KSMO	6	34.02	-118.45
2036	SANTA ROSA SONOMA COUNTY	KSTS	6	38.5	-122.82
2037	SARASOTA/BRADENTON INTERNATIONAL .	KSRQ	11	27.4	-82.55
2038	SAULT STE. MARIE MUNI	KANJ	25	46.48	-84.35
